Timestamp,Elapsed_Time_sec,Memory_Usage_MB
2026-01-29 02:15:46,300.02,143.09
2026-01-29 02:20:46,600.02,153.81
2026-01-29 02:25:46,900.02,151.56
2026-01-29 02:30:46,1200.02,155.27
2026-01-29 02:35:46,1500.02,242.37
2026-01-29 02:40:46,1800.02,265.50
