Timestamp,Elapsed_Time_sec,Memory_Usage_MB
2026-01-29 01:45:00,300.02,137.21
2026-01-29 01:50:00,600.02,149.61
2026-01-29 01:55:00,900.02,150.95
2026-01-29 02:00:00,1200.02,153.04
2026-01-29 02:05:00,1500.02,241.28
2026-01-29 02:10:00,1800.03,263.48
